20000,85,42,86,75,12,77,8,56,22,31,49,88,85,96,29,86,22,60,21,13,62,71,60,75,52,35,15,55,27,58,24,40,33,96,63,58,21,51,64,9,47,95,11,27,52,66,35,1,25,79,48,47,22,58,61,83,98,89,88,70,5,99,8,96,86,43,86,80,15,63,81,20,9,99,8,86,62,40,61,20,25,31,62,97,28,90,60,32,63,39,98,99,33,17,34,100,23,86,41,1,100,46,65,81,2,88,75,47,58,65,28,57,53,28,15,99,89,69,17,96,62,69,49,17,51,2,57,95,34,22,66,40,79,4,26,28,29,8,74,54,14,25,54,7,94,27,16,13,71,6,35,80,59,31,37,96,77,46,97,87,44,5,55,60,97,36,13,74,90,55,12,15,90,100,81,36,88,39,66,30,81,74,10,88,61,50,79,84,3,21,26,8,96,80,58,95,40,22,20000
20000,73,92,62,60,62,81,31,47,36,59,72,35,13,46,65,31,15,36,68,29,54,24,65,40,7,87,48,61,18,33,51,27,83,81,51,37,1,65,83,74,4,30,34,47,36,98,65,27,89,85,11,99,39,66,76,24,81,68,30,53,42,82,57,72,60,46,14,63,16,10,40,40,67,59,30,42,85,70,76,64,51,79,88,66,96,73,19,84,4,10,49,77,90,88,77,68,22,86,3,64,95,94,12,19,57,47,40,36,81,4,14,25,92,12,82,77,93,91,94,68,22,90,90,25,27,19,40,54,38,52,72,30,5,45,19,67,11,47,81,20,29,27,91,46,31,12,28,97,12,62,35,35,54,96,29,21,35,83,93,63,55,17,85,60,86,37,53,8,89,73,98,41,73,77,9,84,2,32,15,83,46,58,88,66,22,40,57,19,9,80,9,58,85,34,38,12,41,29,20000
20000,74,61,83,42,98,73,87,17,9,17,60,30,10,74,49,27,42,84,47,22,38,82,73,68,31,16,13,67,55,7,92,86,68,66,70,73,51,39,24,24,13,36,82,68,58,97,12,66,44,43,28,84,21,95,76,5,28,71,4,1,29,66,39,94,38,87,46,74,76,54,31,55,23,75,15,82,62,53,62,30,94,75,85,35,59,21,96,6,18,26,44,3,98,56,10,68,66,18,89,47,74,20,98,45,95,26,43,7,5,64,10,52,17,27,30,81,57,50,14,75,12,29,25,62,41,55,17,21,59,62,89,4,6,49,96,75,75,67,99,35,33,16,86,38,12,45,19,42,70,72,94,33,60,99,21,32,65,92,64,25,1,18,28,8,68,56,67,50,82,8,67,35,74,14,89,61,46,82,78,34,57,82,56,62,74,54,33,22,8,51,5,5,66,54,46,86,33,87,20000
20000,28,51,4,1,2,39,97,41,95,13,79,10,32,97,62,53,13,86,65,93,33,80,27,89,25,5,97,89,20,29,65,43,81,70,88,74,73,98,85,56,16,14,21,58,50,61,58,65,64,80,75,50,72,20,19,79,18,43,96,40,2,65,27,39,58,6,98,5,98,56,36,1,22,31,8,10,61,81,41,84,6,75,53,63,24,39,48,52,80,11,2,21,86,77,40,9,3,37,4,95,39,30,34,87,62,42,51,8,44,84,46,82,95,95,77,100,27,6,78,30,55,81,95,58,1,71,49,78,93,3,96,99,68,64,86,81,43,80,72,100,69,75,49,68,57,49,70,32,42,68,39,23,69,97,5,27,26,59,23,8,14,58,84,19,32,39,28,28,88,83,12,3,6,68,51,65,16,1,81,38,22,55,3,27,20,93,51,92,13,32,19,42,64,55,12,66,28,33,20000
20000,14,79,65,63,3,42,57,16,80,56,37,82,6,25,77,63,76,25,97,49,22,88,84,37,14,16,27,52,51,62,53,37,9,83,25,26,14,97,28,11,80,10,63,44,31,55,10,99,68,19,39,55,57,83,16,51,36,45,3,49,40,33,69,39,92,23,47,69,93,2,99,22,84,71,78,47,26,97,62,89,6,60,71,18,48,72,97,92,64,11,53,9,71,35,19,65,53,34,30,80,53,28,81,62,22,56,99,51,14,83,12,92,93,20,48,5,80,89,95,25,53,39,5,57,5,59,99,46,70,23,7,16,89,76,19,32,59,86,63,50,5,53,69,25,56,51,40,33,24,36,51,8,13,87,14,8,23,9,98,48,82,80,47,19,50,79,86,94,47,18,76,92,41,22,7,29,10,31,90,98,40,2,42,22,93,76,54,3,20,41,90,54,52,48,8,28,80,55,20000
20000,88,27,88,97,77,96,23,22,2,75,2,85,40,100,39,19,54,65,42,45,25,49,77,6,69,51,69,89,29,3,8,19,28,30,30,24,54,77,70,63,10,61,86,59,47,73,52,98,55,5,76,78,18,81,48,12,84,51,51,61,92,97,86,97,70,78,73,53,94,32,68,29,38,100,1,33,46,92,83,38,62,27,13,17,92,8,92,18,39,18,10,16,93,64,30,96,95,44,6,75,85,49,100,81,99,90,5,4,5,53,24,7,94,73,10,19,79,62,51,39,47,57,78,25,65,68,89,3,10,50,98,63,51,25,94,13,47,55,88,80,54,34,26,57,30,54,2,6,56,82,59,30,59,5,46,27,73,63,26,3,33,29,72,21,26,85,63,52,33,82,18,9,38,39,25,93,98,36,78,23,17,33,48,8,15,60,25,95,93,57,68,87,32,82,36,58,60,58,20000
20000,88,67,69,31,93,58,92,64,39,10,88,86,11,35,13,49,70,1,7,23,51,69,30,35,46,38,83,83,6,12,88,18,70,98,17,44,87,40,19,94,30,19,91,20,89,61,34,43,2,87,11,12,69,23,92,35,73,17,93,66,36,69,30,81,91,55,82,4,15,54,60,11,53,7,11,50,6,74,48,71,97,27,49,21,38,20,85,37,43,52,27,67,69,2,55,44,84,23,7,23,30,92,65,50,4,10,98,98,49,70,28,64,80,94,22,85,21,2,54,53,72,100,69,61,55,83,100,34,23,35,33,31,99,75,2,60,73,34,19,37,20,95,37,46,36,31,67,61,47,15,32,61,95,97,56,92,43,87,93,96,51,92,26,44,83,36,9,63,1,96,48,67,73,4,71,40,40,47,64,24,11,74,1,87,59,84,73,42,39,15,50,12,35,27,68,85,50,33,20000
20000,56,86,44,99,68,87,29,2,88,9,19,84,37,69,3,42,17,71,100,55,75,9,23,55,79,80,93,73,88,72,5,41,41,94,59,32,45,54,49,97,76,62,94,12,85,97,84,35,85,1,45,17,15,50,8,14,47,100,59,90,18,53,36,50,61,33,66,82,8,6,30,82,83,36,63,3,86,17,37,41,89,41,31,58,72,86,52,99,96,23,11,26,2,47,25,11,61,59,66,99,96,43,75,8,4,66,86,92,92,63,29,6,79,60,6,96,41,81,68,5,90,61,7,20,90,76,86,4,90,25,61,66,1,74,71,57,19,34,64,18,77,19,70,59,13,5,69,24,60,34,29,54,24,50,74,92,39,43,81,33,29,5,24,78,100,1,20,44,24,68,97,91,67,48,84,89,34,55,30,37,16,86,37,39,84,44,14,65,43,71,28,2,39,16,78,98,50,6,20000
20000,97,4,85,56,35,20,66,82,14,90,21,66,99,55,67,8,76,56,56,79,43,57,13,9,8,99,93,48,70,97,14,86,62,98,65,61,5,45,2,29,82,35,35,16,43,85,82,57,2,79,46,2,21,80,14,79,22,36,8,62,18,56,41,65,13,6,9,45,68,82,86,21,55,62,68,68,52,69,26,55,62,27,80,86,50,42,23,75,7,36,82,97,7,39,87,2,32,56,59,60,52,57,51,6,54,56,93,36,95,36,59,89,21,17,23,72,28,96,18,63,3,63,91,99,33,57,67,97,98,27,77,7,64,71,16,2,86,92,48,14,25,17,58,56,91,5,89,6,46,93,62,68,99,38,53,39,29,41,45,38,4,34,35,87,96,7,47,3,5,99,69,33,2,77,46,5,98,99,57,52,11,3,80,87,4,100,89,53,100,53,74,84,65,40,58,24,96,52,20000
20000,40,20,53,12,53,14,33,73,22,13,47,82,97,49,38,69,65,66,80,65,42,37,51,78,54,70,47,20,43,97,4,99,24,10,58,11,83,17,27,98,8,90,22,47,28,17,21,35,36,55,10,9,83,4,38,6,62,17,66,84,70,33,48,77,66,25,18,78,25,99,27,28,65,42,48,12,48,60,59,15,26,90,44,80,46,28,15,43,98,38,17,54,11,14,74,18,99,67,60,38,37,86,20,13,33,58,17,30,75,15,62,39,85,39,64,66,15,2,85,38,9,71,73,2,29,83,7,56,33,39,7,68,69,78,25,30,38,42,91,46,71,91,29,23,6,47,28,66,50,50,35,7,64,68,64,82,99,88,55,16,1,46,100,95,55,35,36,50,10,59,63,56,34,22,80,90,63,60,49,86,57,76,87,29,92,83,51,24,88,20,54,73,80,45,61,8,59,86,20000
